SOURCE_FILE,ROUTE_BOOK,ZONE,DAY_OF_WEEK,STEP_NUMBER,STREET_NAME,SIDE,FROM_STREET,TO_STREET,SEGMENT_CNN,LNG,LAT,GEOJSON
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9813101,-122.444009247,37.72297972,"{""coordinates"":[[-1.224432737793142e+02,3.772308504938259e+01],[-1.224433916724450e+02,3.772304351531607e+01],[-1.224444993324204e+02,3.772291700007359e+01],[-1.224446326627641e+02,3.772292926752648e+01],[-1.224447466247896e+02,3.772296657171707e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9813201,-122.444008893,37.723029252,"{""coordinates"":[[-1.224432737793142e+02,3.772308504938259e+01],[-1.224433779855056e+02,3.772310169740867e+01],[-1.224444976811414e+02,3.772297015305051e+01],[-1.224446065595566e+02,3.772297517090055e+01],[-1.224447466247896e+02,3.772296657171707e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9814101,-122.446009917,37.722916215,"{""coordinates"":[[-1.224447466247896e+02,3.772296657171707e+01],[-1.224448200919116e+02,3.772291590023508e+01],[-1.224472221696588e+02,3.772291330123998e+01],[-1.224472724248661e+02,3.772295718058756e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9814201,-122.446012883,37.722995979,"{""coordinates"":[[-1.224447466247896e+02,3.772296657171707e+01],[-1.224448112389804e+02,3.772299830077826e+01],[-1.224472169681837e+02,3.772299569842814e+01],[-1.224472724248661e+02,3.772295718058756e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9815101,-122.448413835,37.722918809,"{""coordinates"":[[-1.224472724248661e+02,3.772295718058756e+01],[-1.224473341417863e+02,3.772291431533841e+01],[-1.224494874603730e+02,3.772292020347685e+01],[-1.224495586198928e+02,3.772296131972553e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9815201,-122.448212278,37.723003311,"{""coordinates"":[[-1.224472724248661e+02,3.772295718058756e+01],[-1.224473279170277e+02,3.772300563360925e+01],[-1.224491781315983e+02,3.772300293795006e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9815202,-122.449374719,37.722997999,"{""coordinates"":[[-1.224491781315983e+02,3.772300293795006e+01],[-1.224494841130120e+02,3.772300259806121e+01],[-1.224495586198928e+02,3.772296131972553e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9816101,-122.450587913,37.722904122,"{""coordinates"":[[-1.224495586198928e+02,3.772296131972553e+01],[-1.224496299657868e+02,3.772290585780673e+01],[-1.224514742745528e+02,3.772289202418253e+01],[-1.224515951661789e+02,3.772299178403069e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9816201,-122.450578663,37.723053545,"{""coordinates"":[[-1.224495586198928e+02,3.772296131972553e+01],[-1.224496151807025e+02,3.772301909527101e+01],[-1.224506549212183e+02,3.772307153379293e+01],[-1.224514737366313e+02,3.772307818248687e+01],[-1.224515951661789e+02,3.772299178403069e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9817101,-122.451948641,37.722964271,"{""coordinates"":[[-1.224515951661789e+02,3.772299178403069e+01],[-1.224516625633493e+02,3.772290106430101e+01],[-1.224520743426801e+02,3.772295938251346e+01],[-1.224523315610001e+02,3.772308024332424e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9817201,-122.451959078,37.723072526,"{""coordinates"":[[-1.224515951661789e+02,3.772299178403069e+01],[-1.224517109832497e+02,3.772304639952139e+01],[-1.224522196428769e+02,3.772311490923562e+01],[-1.224523315610001e+02,3.772308024332424e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9818101,-122.452726435,37.723137313,"{""coordinates"":[[-1.224523315610001e+02,3.772308024332424e+01],[-1.224523818352499e+02,3.772306244172572e+01],[-1.224530609713398e+02,3.772320585717571e+01],[-1.224531071978420e+02,3.772324403660590e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9818201,-122.452710653,37.723186457,"{""coordinates"":[[-1.224523315610001e+02,3.772308024332424e+01],[-1.224523729243768e+02,3.772311739601834e+01],[-1.224530415209345e+02,3.772325858538000e+01],[-1.224531071978420e+02,3.772324403660590e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9819101,-122.453617769,37.723325479,"{""coordinates"":[[-1.224531071978420e+02,3.772324403660590e+01],[-1.224531638966614e+02,3.772322759175681e+01],[-1.224540419641167e+02,3.772341300808311e+01],[-1.224541157530991e+02,3.772345700701394e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9819201,-122.453600761,37.72337463,"{""coordinates"":[[-1.224531071978420e+02,3.772324403660590e+01],[-1.224531429459896e+02,3.772328000328632e+01],[-1.224540211018599e+02,3.772346543813715e+01],[-1.224541157530991e+02,3.772345700701394e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9820101,-122.454634105,37.723539723,"{""coordinates"":[[-1.224541157530991e+02,3.772345700701394e+01],[-1.224541760595388e+02,3.772344132375746e+01],[-1.224550929563975e+02,3.772363493108958e+01],[-1.224551356586623e+02,3.772367236523434e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9820201,-122.454617127,37.723589514,"{""coordinates"":[[-1.224541157530991e+02,3.772345700701394e+01],[-1.224541612044564e+02,3.772349502225721e+01],[-1.224550696839668e+02,3.772368685158699e+01],[-1.224551356586623e+02,3.772367236523434e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9821101,-122.455650405,37.723754092,"{""coordinates"":[[-1.224551356586623e+02,3.772367236523434e+01],[-1.224551807116479e+02,3.772365346036890e+01],[-1.224561130018418e+02,3.772385030835014e+01],[-1.224561504654556e+02,3.772388663589192e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9821201,-122.455634094,37.72380437,"{""coordinates"":[[-1.224551356586623e+02,3.772367236523434e+01],[-1.224551735883371e+02,3.772370879078753e+01],[-1.224560882365495e+02,3.772390191408186e+01],[-1.224561504654556e+02,3.772388663589192e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9822101,-122.456340524,37.723901917,"{""coordinates"":[[-1.224561504654556e+02,3.772388663589192e+01],[-1.224561933447906e+02,3.772386727195523e+01],[-1.224564868432506e+02,3.772392924047792e+01],[-1.224565160156958e+02,3.772396381662358e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9822201,-122.456325674,37.723948332,"{""coordinates"":[[-1.224561504654556e+02,3.772388663589192e+01],[-1.224561809099109e+02,3.772392148119273e+01],[-1.224564694761802e+02,3.772398240782595e+01],[-1.224565160156958e+02,3.772396381662358e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9823101,-122.456849794,37.724008199,"{""coordinates"":[[-1.224565160156958e+02,3.772396381662358e+01],[-1.224565642940286e+02,3.772394559306512e+01],[-1.224571294169362e+02,3.772406490895030e+01],[-1.224571690010776e+02,3.772410168400828e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9823201,-122.456833757,37.724056849,"{""coordinates"":[[-1.224565160156958e+02,3.772396381662358e+01],[-1.224565518594063e+02,3.772399980234109e+01],[-1.224571087483460e+02,3.772411737962032e+01],[-1.224571690010776e+02,3.772410168400828e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9824101,-122.457260743,37.724098544,"{""coordinates"":[[-1.224571690010776e+02,3.772410168400828e+01],[-1.224572003473688e+02,3.772407988421810e+01],[-1.224573200656059e+02,3.772410516103617e+01],[-1.224573409528196e+02,3.772413798836412e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9824201,-122.457246781,37.724140349,"{""coordinates"":[[-1.224571690010776e+02,3.772410168400828e+01],[-1.224571849489569e+02,3.772413346778448e+01],[-1.224572998056004e+02,3.772415771777970e+01],[-1.224573409528196e+02,3.772413798836412e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9825101,-122.457772245,37.724202585,"{""coordinates"":[[-1.224573409528196e+02,3.772413798836412e+01],[-1.224573864299603e+02,3.772411917203647e+01],[-1.224581382766920e+02,3.772427790510290e+01],[-1.224581913911066e+02,3.772431753623975e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9825201,-122.457755585,37.724251997,"{""coordinates"":[[-1.224573409528196e+02,3.772413798836412e+01],[-1.224573683674953e+02,3.772417219246286e+01],[-1.224581209472271e+02,3.772433108019567e+01],[-1.224581913911066e+02,3.772431753623975e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9826101,-122.458709709,37.724400394,"{""coordinates"":[[-1.224581913911066e+02,3.772431753623975e+01],[-1.224582532536653e+02,3.772430217921379e+01],[-1.224591573254596e+02,3.772449304212872e+01],[-1.224592128035375e+02,3.772453317154214e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9826201,-122.458693576,37.724450042,"{""coordinates"":[[-1.224581913911066e+02,3.772431753623975e+01],[-1.224582430142973e+02,3.772435685147587e+01],[-1.224591403093257e+02,3.772454628426858e+01],[-1.224592128035375e+02,3.772453317154214e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9827101,-122.459591663,37.724586952,"{""coordinates"":[[-1.224592128035375e+02,3.772453317154214e+01],[-1.224592681910104e+02,3.772451644725387e+01],[-1.224599120105274e+02,3.772465236117097e+01],[-1.224599549565551e+02,3.772468984453263e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9827201,-122.459575719,37.724635894,"{""coordinates"":[[-1.224592128035375e+02,3.772453317154214e+01],[-1.224592562648357e+02,3.772457076284174e+01],[-1.224598944015838e+02,3.772470547810437e+01],[-1.224599549565551e+02,3.772468984453263e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9828101,-122.460101892,37.724697507,"{""coordinates"":[[-1.224599549565551e+02,3.772468984453263e+01],[-1.224600053282211e+02,3.772467206148482e+01],[-1.224602003191385e+02,3.772471322356267e+01],[-1.224602344626226e+02,3.772474884805050e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9828201,-122.460087866,37.7247409,"{""coordinates"":[[-1.224599549565551e+02,3.772468984453263e+01],[-1.224599948162590e+02,3.772472667626671e+01],[-1.224601811118630e+02,3.772476600303875e+01],[-1.224602344626226e+02,3.772474884805050e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9829101,-122.460730302,37.724824482,"{""coordinates"":[[-1.224602344626226e+02,3.772474884805050e+01],[-1.224603008547031e+02,3.772473414007202e+01],[-1.224611562943837e+02,3.772491016696181e+01],[-1.224612105475140e+02,3.772494970120619e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9829201,-122.460714021,37.724873843,"{""coordinates"":[[-1.224602344626226e+02,3.772474884805050e+01],[-1.224602860912342e+02,3.772478784238365e+01],[-1.224611348610607e+02,3.772496249699428e+01],[-1.224612105475140e+02,3.772494970120619e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9830101,-122.461728985,37.725066135,"{""coordinates"":[[-1.224612105475140e+02,3.772494970120619e+01],[-1.224613128120476e+02,3.772492608427461e+01],[-1.224621435406529e+02,3.772519541642311e+01],[-1.224622125036432e+02,3.772526570764174e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9830201,-122.461701081,37.725133164,"{""coordinates"":[[-1.224612105475140e+02,3.772494970120619e+01],[-1.224612805252377e+02,3.772499665845194e+01],[-1.224621044540869e+02,3.772526992531948e+01],[-1.224622125036432e+02,3.772526570764174e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9831101,-122.462529642,37.725348558,"{""coordinates"":[[-1.224622125036432e+02,3.772526570764174e+01],[-1.224623104436146e+02,3.772526501716015e+01],[-1.224627668899114e+02,3.772542906118035e+01],[-1.224628154751461e+02,3.772548241221939e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9831201,-122.462499302,37.725401797,"{""coordinates"":[[-1.224622125036432e+02,3.772526570764174e+01],[-1.224622798553347e+02,3.772532825432455e+01],[-1.224627297713547e+02,3.772548995140504e+01],[-1.224628154751461e+02,3.772548241221939e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9832101,-122.463029776,37.725523405,"{""coordinates"":[[-1.224628154751461e+02,3.772548241221939e+01],[-1.224629129850976e+02,3.772548063701250e+01],[-1.224632380681415e+02,3.772558932061207e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9832102,-122.463552322,37.725714998,"{""coordinates"":[[-1.224632380681415e+02,3.772558932061207e+01],[-1.224637884894499e+02,3.772580546487055e+01],[-1.224638438933393e+02,3.772586249152141e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9832201,-122.463309928,37.725706862,"{""coordinates"":[[-1.224628154751461e+02,3.772548241221939e+01],[-1.224628704627814e+02,3.772554764567277e+01],[-1.224637466360255e+02,3.772587277362895e+01],[-1.224638438933393e+02,3.772586249152141e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9833101,-122.464051005,37.725900406,"{""coordinates"":[[-1.224638438933393e+02,3.772586249152141e+01],[-1.224639394459773e+02,3.772584875898953e+01],[-1.224641747963673e+02,3.772593573638230e+01],[-1.224642201837249e+02,3.772600155647543e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9833201,-122.464009621,37.725970378,"{""coordinates"":[[-1.224638438933393e+02,3.772586249152141e+01],[-1.224638839285468e+02,3.772593626873024e+01],[-1.224641204859671e+02,3.772602528993737e+01],[-1.224642201837249e+02,3.772600155647543e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9834101,-122.464416795,37.726034632,"{""coordinates"":[[-1.224642201837249e+02,3.772600155647543e+01],[-1.224643157369283e+02,3.772598668176788e+01],[-1.224645360725295e+02,3.772606731898706e+01],[-1.224645725788067e+02,3.772613178829796e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9834201,-122.464377212,37.726101828,"{""coordinates"":[[-1.224642201837249e+02,3.772600155647543e+01],[-1.224642585312297e+02,3.772606881604156e+01],[-1.224644932410203e+02,3.772615547003760e+01],[-1.224645725788067e+02,3.772613178829796e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9835101,-122.464956369,37.72624313,"{""coordinates"":[[-1.224645725788067e+02,3.772613178829796e+01],[-1.224646542433326e+02,3.772612637716750e+01],[-1.224652589526085e+02,3.772635328659288e+01],[-1.224653126192988e+02,3.772640527571778e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9835201,-122.464918668,37.726302236,"{""coordinates"":[[-1.224645725788067e+02,3.772613178829796e+01],[-1.224646115993056e+02,3.772619779372974e+01],[-1.224652093689677e+02,3.772641172601684e+01],[-1.224653126192988e+02,3.772640527571778e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9836101,-122.465724438,37.726560971,"{""coordinates"":[[-1.224653126192988e+02,3.772640527571778e+01],[-1.224654121922455e+02,3.772641328749611e+01],[-1.224656993703628e+02,3.772653135227844e+01],[-1.224660447673940e+02,3.772672081478737e+01],[-1.224660731992865e+02,3.772678500383595e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9836201,-122.46568033,37.726613373,"{""coordinates"":[[-1.224653126192988e+02,3.772640527571778e+01],[-1.224653795872971e+02,3.772647994777382e+01],[-1.224656442472188e+02,3.772658141452123e+01],[-1.224659923819855e+02,3.772678493491485e+01],[-1.224660731992865e+02,3.772678500383595e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9837101,-122.466188151,37.726824431,"{""coordinates"":[[-1.224660731992865e+02,3.772678500383595e+01],[-1.224661538607625e+02,3.772679149208857e+01],[-1.224662885691928e+02,3.772688943578297e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9837102,-122.466503744,37.727054542,"{""coordinates"":[[-1.224662885691928e+02,3.772688943578297e+01],[-1.224666536197297e+02,3.772716174431326e+01],[-1.224666813862095e+02,3.772723776581764e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9837201,-122.466354275,37.727031873,"{""coordinates"":[[-1.224660731992865e+02,3.772678500383595e+01],[-1.224661012905907e+02,3.772684326483720e+01],[-1.224665916873831e+02,3.772721724515837e+01],[-1.224666813862095e+02,3.772723776581764e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9838101,-122.467043879,37.727478022,"{""coordinates"":[[-1.224666813862095e+02,3.772723776581764e+01],[-1.224667860209929e+02,3.772725919424218e+01],[-1.224673214245249e+02,3.772769975232504e+01],[-1.224673306793869e+02,3.772777203807388e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9838201,-122.46697176,37.727530837,"{""coordinates"":[[-1.224666813862095e+02,3.772723776581764e+01],[-1.224667042360068e+02,3.772731721026980e+01],[-1.224672301290630e+02,3.772774994259538e+01],[-1.224673306793869e+02,3.772777203807388e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9839101,-122.46757968,37.728030618,"{""coordinates"":[[-1.224673306793869e+02,3.772777203807388e+01],[-1.224674130723433e+02,3.772780556874100e+01],[-1.224675795280119e+02,3.772800585309288e+01],[-1.224677475026074e+02,3.772826210011777e+01],[-1.224677393425883e+02,3.772832906652800e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9839201,-122.467515275,37.728060215,"{""coordinates"":[[-1.224673306793869e+02,3.772777203807388e+01],[-1.224673472169092e+02,3.772784583343920e+01],[-1.224675034395790e+02,3.772803380488502e+01],[-1.224676714128174e+02,3.772829005113532e+01],[-1.224677393425883e+02,3.772832906652800e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9840101,-122.467945303,37.728640062,"{""coordinates"":[[-1.224677393425883e+02,3.772832906652800e+01],[-1.224678226005849e+02,3.772839056579066e+01],[-1.224680858563189e+02,3.772890262588527e+01],[-1.224680772616858e+02,3.772897476725264e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9840201,-122.46787257,37.72866347,"{""coordinates"":[[-1.224677393425883e+02,3.772832906652800e+01],[-1.224677370644864e+02,3.772842439206197e+01],[-1.224680121659633e+02,3.772893053702752e+01],[-1.224680772616858e+02,3.772897476725264e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9841101,-122.468181226,37.729086239,"{""coordinates"":[[-1.224680772616858e+02,3.772897476725264e+01],[-1.224681611833146e+02,3.772901985454170e+01],[-1.224682314313215e+02,3.772914924003553e+01],[-1.224682076087226e+02,3.772922128253443e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9841201,-122.4681079,37.729110851,"{""coordinates"":[[-1.224680772616858e+02,3.772897476725264e+01],[-1.224680643198947e+02,3.772905003281723e+01],[-1.224681295389591e+02,3.772918358226495e+01],[-1.224682076087226e+02,3.772922128253443e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9842101,-122.468438924,37.729389705,"{""coordinates"":[[-1.224682076087226e+02,3.772922128253443e+01],[-1.224683182660026e+02,3.772925794893666e+01],[-1.224685507052364e+02,3.772949478400106e+01],[-1.224685914025392e+02,3.772952502170983e+01],[-1.224686109839032e+02,3.772959856146255e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9842201,-122.468363086,37.7294424,"{""coordinates"":[[-1.224682076087226e+02,3.772922128253443e+01],[-1.224682115235946e+02,3.772930325196365e+01],[-1.224684335787231e+02,3.772953618174888e+01],[-1.224684965790658e+02,3.772958116955091e+01],[-1.224686109839032e+02,3.772959856146255e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9843101,-122.468985522,37.729776538,"{""coordinates"":[[-1.224686109839032e+02,3.772959856146255e+01],[-1.224686994258325e+02,3.772961450984942e+01],[-1.224689419952082e+02,3.772976822980200e+01],[-1.224692823929714e+02,3.772991510493593e+01],[-1.224693419139060e+02,3.772997687556120e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9843201,-122.468942527,37.729828855,"{""coordinates"":[[-1.224686109839032e+02,3.772959856146255e+01],[-1.224686502440959e+02,3.772967178229235e+01],[-1.224689042967356e+02,3.772983277896349e+01],[-1.224692418963041e+02,3.772997844736365e+01],[-1.224693419139060e+02,3.772997687556120e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9844101,-122.469745923,37.730115003,"{""coordinates"":[[-1.224693419139060e+02,3.772997687556120e+01],[-1.224694322518576e+02,3.772997631174438e+01],[-1.224700664775456e+02,3.773024872523380e+01],[-1.224701104260845e+02,3.773030846854998e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9844201,-122.469711775,37.730163429,"{""coordinates"":[[-1.224693419139060e+02,3.772997687556120e+01],[-1.224693977280088e+02,3.773003128826085e+01],[-1.224700250313160e+02,3.773030109866896e+01],[-1.224701104260845e+02,3.773030846854998e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9845101,-122.470970196,37.730641004,"{""coordinates"":[[-1.224701104260845e+02,3.773030846854998e+01],[-1.224702093286636e+02,3.773030728056536e+01],[-1.224717061541523e+02,3.773095938290187e+01],[-1.224717974356267e+02,3.773103235485821e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9845201,-122.47093476,37.730696807,"{""coordinates"":[[-1.224701104260845e+02,3.773030846854998e+01],[-1.224701680361331e+02,3.773036985795984e+01],[-1.224716788408150e+02,3.773101813636315e+01],[-1.224717974356267e+02,3.773103235485821e+01]],""type"":""LineString""}"
